owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
1151904,2010-05-11 00:00:00,,08097,New Jersey,1-Philadelphia City (20 mi.),,3178.00,
1657129,2010-05-11 00:00:00,,08110,New Jersey,1-Philadelphia City (20 mi.),,100.00,
1657150,2010-05-11 00:00:00,,08215,New Jersey,2-Greater Philadelphia(70 mi.),1,2385.00,
1636441,2010-05-11 00:00:00,,08648,New Jersey,2-Greater Philadelphia(70 mi.),2,950.00,
1620957,2010-05-11 00:00:00,,100111920,New York,3-New York City (20 mi.),,20.00,
1657169,2010-05-11 00:00:00,,18064,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1657343,2010-05-11 00:00:00,,18411,Pennsylvania,5-NEC (140 mi. from Philly),2,227.00,
1657185,2010-05-11 00:00:00,,18974,Pennsylvania,1-Philadelphia City (20 mi.),,165.00,
1657163,2010-05-11 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),2,1516.00,
124523,2010-05-11 00:00:00,,190207736,Pennsylvania,1-Philadelphia City (20 mi.),,70.00,
1657333,2010-05-11 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),4,142.00,
1657158,2010-05-11 00:00:00,,19040,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1657225,2010-05-11 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),,104.00,
699429,2010-05-11 00:00:00,,190674032,Pennsylvania,2-Greater Philadelphia(70 mi.),,383.00,
186332,2010-05-11 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,17658.10,
1515670,2010-05-11 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,272.00,
1657198,2010-05-11 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1571502,2010-05-11 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,60.00,
1657231,2010-05-11 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,100.00,
1657242,2010-05-11 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,136.00,
1657224,2010-05-11 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),,104.00,
1657244,2010-05-11 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
493856,2010-05-11 00:00:00,,191303301,Pennsylvania,1-Philadelphia City (20 mi.),,50.00,
1657259,2010-05-11 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1657282,2010-05-11 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,70.00,
1230010,2010-05-11 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,136.00,
1548785,2010-05-11 00:00:00,,191481328,Pennsylvania,1-Philadelphia City (20 mi.),,129.00,
486713,2010-05-11 00:00:00,,191483531,Pennsylvania,1-Philadelphia City (20 mi.),,79.00,
1455850,2010-05-11 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),,129.00,
1657283,2010-05-11 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),,176.00,
1657193,2010-05-11 00:00:00,,194381945,Pennsylvania,2-Greater Philadelphia(70 mi.),,129.00,
1657172,2010-05-11 00:00:00,,233227902,Virginia,7-USA Balance,4,343.00,
1657255,2010-05-11 00:00:00,,454193551,Ohio,7-USA Balance,,90.00,
1657344,2010-05-11 00:00:00,,760346657,Texas,7-USA Balance,,20.00,
1657211,2010-05-11 00:00:00,,875052814,New Mexico,7-USA Balance,,129.00,
1535847,2010-05-12 00:00:00,,07866,New Jersey,5-NEC (140 mi. from Philly),,35.00,
1657534,2010-05-12 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,150.00,
651343,2010-05-12 00:00:00,,080541035,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1599982,2010-05-12 00:00:00,2010-08-26 00:00:00,08055,New Jersey,1-Philadelphia City (20 mi.),3,762.00,$500
1288696,2010-05-12 00:00:00,,08062,New Jersey,1-Philadelphia City (20 mi.),4,359.00,
1657500,2010-05-12 00:00:00,,08344,New Jersey,2-Greater Philadelphia(70 mi.),,110.00,
1657509,2010-05-12 00:00:00,,117901854,New York,5-NEC (140 mi. from Philly),2,275.00,
1587201,2010-05-12 00:00:00,,123082611,New York,6-NEC (210 mi. from Philly),2,582.00,
1657490,2010-05-12 00:00:00,,15216,Pennsylvania,7-USA Balance,,10.00,
1657437,2010-05-12 00:00:00,,170332186,Pennsylvania,5-NEC (140 mi. from Philly),,10.00,
1414175,2010-05-12 00:00:00,,189662107,Pennsylvania,1-Philadelphia City (20 mi.),,80.00,
1657521,2010-05-12 00:00:00,,190102209,Pennsylvania,1-Philadelphia City (20 mi.),,260.00,
1446760,2010-05-12 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),,150.00,
1657457,2010-05-12 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),,176.00,
1155087,2010-05-12 00:00:00,,190537767,Pennsylvania,1-Philadelphia City (20 mi.),,105.00,
1568316,2010-05-12 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
429809,2010-05-12 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,100.00,
1657373,2010-05-12 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
31147,2010-05-12 00:00:00,2003-04-17 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,508.00,$100
1657447,2010-05-12 00:00:00,,191031525,Pennsylvania,1-Philadelphia City (20 mi.),3,60.00,
1590732,2010-05-12 00:00:00,,191031716,Pennsylvania,1-Philadelphia City (20 mi.),,5.00,
918980,2010-05-12 00:00:00,,191064105,Pennsylvania,1-Philadelphia City (20 mi.),,70.00,
1300440,2010-05-12 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,105.00,
1382484,2010-05-12 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,403.00,
24987,2010-05-12 00:00:00,,191413328,Pennsylvania,1-Philadelphia City (20 mi.),,387.00,
1657507,2010-05-12 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1657192,2010-05-12 00:00:00,,19150,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2380376,2010-05-12 00:00:00,,19333,Pennsylvania,1-Philadelphia City (20 mi.),5,1116.00,
1657477,2010-05-12 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),,10.00,
816431,2010-05-12 00:00:00,,194262712,Pennsylvania,2-Greater Philadelphia(70 mi.),2,20.00,
1657431,2010-05-12 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,150.00,
1657429,2010-05-12 00:00:00,,194683210,Pennsylvania,2-Greater Philadelphia(70 mi.),,164.00,
1657383,2010-05-12 00:00:00,,19522,Pennsylvania,2-Greater Philadelphia(70 mi.),,141.00,
1657488,2010-05-12 00:00:00,2015-09-17 00:00:00,197113617,Delaware,2-Greater Philadelphia(70 mi.),4,453.00,$25
1590189,2010-05-12 00:00:00,,94080,California,7-USA Balance,,10.00,
1657503,2010-05-12 00:00:00,,98335,Washington,7-USA Balance,,129.00,
1631833,2010-05-13 00:00:00,,024672404,Massachusetts,7-USA Balance,6,1110.00,
1657638,2010-05-13 00:00:00,,08203,New Jersey,2-Greater Philadelphia(70 mi.),,129.00,
322369,2010-05-13 00:00:00,,190103111,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
767901,2010-05-13 00:00:00,,190471056,Pennsylvania,2-Greater Philadelphia(70 mi.),,176.00,
1657756,2010-05-13 00:00:00,,190811428,Pennsylvania,1-Philadelphia City (20 mi.),,104.00,
1513961,2010-05-13 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,52.00,
1657636,2010-05-13 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,158.00,
1657644,2010-05-13 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1445273,2010-05-13 00:00:00,,191462023,Pennsylvania,1-Philadelphia City (20 mi.),,136.00,
902556,2010-05-13 00:00:00,,27203,North Carolina,7-USA Balance,,21.00,
611501,2010-05-13 00:00:00,,277080091,North Carolina,7-USA Balance,,86.00,
1657780,2010-05-13 00:00:00,,32789,Florida,7-USA Balance,,20.00,
1657594,2010-05-13 00:00:00,,606576198,Illinois,7-USA Balance,,68.00,
1657775,2010-05-13 00:00:00,,852817176,Arizona,7-USA Balance,1,65.00,
1658009,2010-05-14 00:00:00,,061101861,Connecticut,6-NEC (210 mi. from Philly),,20.00,
357788,2010-05-14 00:00:00,,080819254,New Jersey,1-Philadelphia City (20 mi.),3,0.00,
1658010,2010-05-14 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),,104.00,
327544,2010-05-14 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,1170.00,
980447,2010-05-14 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1022697,2010-05-14 00:00:00,,190632225,Pennsylvania,1-Philadelphia City (20 mi.),,130.00,
1504370,2010-05-14 00:00:00,,190721805,Pennsylvania,1-Philadelphia City (20 mi.),,55.00,
1513359,2010-05-14 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),3,565.00,
26346,2010-05-14 00:00:00,,190831212,Pennsylvania,1-Philadelphia City (20 mi.),4,588.00,
678830,2010-05-14 00:00:00,,190962605,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
40097,2010-05-14 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,188.00,
1657632,2010-05-14 00:00:00,,191032756,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
601917,2010-05-14 00:00:00,,191141709,Pennsylvania,1-Philadelphia City (20 mi.),1,78.00,
1657633,2010-05-14 00:00:00,,191301728,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1658044,2010-05-14 00:00:00,,191302515,Pennsylvania,1-Philadelphia City (20 mi.),,16.00,
1658074,2010-05-14 00:00:00,,191433706,Pennsylvania,1-Philadelphia City (20 mi.),,248.00,
1658051,2010-05-14 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1467769,2010-05-14 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),1,1040.00,
1657942,2010-05-14 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),2,671.00,
1186389,2010-05-14 00:00:00,,191461235,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1262199,2010-05-14 00:00:00,,191465053,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1657880,2010-05-14 00:00:00,,193529393,Pennsylvania,2-Greater Philadelphia(70 mi.),,104.00,
823848,2010-05-14 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1111.00,
82201,2010-05-14 00:00:00,,194031068,Pennsylvania,1-Philadelphia City (20 mi.),,220.00,
989626,2010-05-14 00:00:00,,218531350,Maryland,5-NEC (140 mi. from Philly),3,159.00,
1658006,2010-05-14 00:00:00,,37311,Tennessee,7-USA Balance,,129.00,
1657637,2010-05-14 00:00:00,,60625,Illinois,7-USA Balance,,0.00,
667943,2010-05-14 00:00:00,,731042256,Oklahoma,7-USA Balance,,105.00,
1658170,2010-05-15 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,20.00,
1658110,2010-05-15 00:00:00,,105221929,New York,5-NEC (140 mi. from Philly),,1155.00,
1658097,2010-05-15 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),,290.00,
1658218,2010-05-15 00:00:00,,189743521,Pennsylvania,1-Philadelphia City (20 mi.),,176.00,
1658160,2010-05-15 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
674235,2010-05-15 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,366.00,
1658105,2010-05-15 00:00:00,,191031249,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1410742,2010-05-15 00:00:00,2011-05-31 00:00:00,19118,Pennsylvania,1-Philadelphia City (20 mi.),6,1071.00,$75
1607993,2010-05-15 00:00:00,,191283724,Pennsylvania,1-Philadelphia City (20 mi.),2,107.00,
733795,2010-05-15 00:00:00,,191522303,Pennsylvania,1-Philadelphia City (20 mi.),,176.00,
238656,2010-05-15 00:00:00,,193121952,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1652099,2010-05-15 00:00:00,2013-05-10 00:00:00,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),8,2908.00,$114
2280337,2010-05-15 00:00:00,2014-12-31 00:00:00,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),3,16.00,$100
1390552,2010-05-15 00:00:00,,19606,Pennsylvania,2-Greater Philadelphia(70 mi.),,130.00,
1658120,2010-05-15 00:00:00,,19701,Delaware,2-Greater Philadelphia(70 mi.),,565.00,
1236378,2010-05-15 00:00:00,,902925910,California,7-USA Balance,,110.00,
632199,2010-05-15 00:00:00,,946062254,California,7-USA Balance,,20.00,
1641355,2010-05-16 00:00:00,,08550,New Jersey,2-Greater Philadelphia(70 mi.),,21.50,
3770,2010-05-16 00:00:00,2011-05-09 00:00:00,19010,Pennsylvania,1-Philadelphia City (20 mi.),6,4226.90,$75
491650,2010-05-16 00:00:00,2010-12-15 00:00:00,190574512,Pennsylvania,2-Greater Philadelphia(70 mi.),3,174.00,$25
241281,2010-05-16 00:00:00,,194032734,Pennsylvania,1-Philadelphia City (20 mi.),,29.00,
1658394,2010-05-16 00:00:00,,60464,Illinois,7-USA Balance,1,510.00,
1658263,2010-05-16 00:00:00,,78730,Texas,7-USA Balance,,10.00,
2386467,2010-05-17 00:00:00,2017-04-18 00:00:00,18951,Pennsylvania,2-Greater Philadelphia(70 mi.),5,12667.00,$243
601424,2010-05-17 00:00:00,,190022014,Pennsylvania,1-Philadelphia City (20 mi.),,850.50,
408006,2010-05-17 00:00:00,,190472108,Pennsylvania,2-Greater Philadelphia(70 mi.),,344.00,
1658473,2010-05-17 00:00:00,2013-09-16 00:00:00,191075733,Pennsylvania,1-Philadelphia City (20 mi.),5,418.00,$50
1658552,2010-05-17 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
21469,2010-05-18 00:00:00,,194621022,Pennsylvania,1-Philadelphia City (20 mi.),3,3117.00,
1569331,2010-05-18 00:00:00,,196073406,Pennsylvania,2-Greater Philadelphia(70 mi.),5,482.00,
284631,2010-05-18 00:00:00,,223052718,Virginia,4-DC (20 mi.),2,286.00,
1659023,2010-05-19 00:00:00,,18974,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
758695,2010-05-19 00:00:00,,190101763,Pennsylvania,1-Philadelphia City (20 mi.),4,290.00,
1571553,2010-05-19 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,184.00,
165298,2010-05-19 00:00:00,,191184029,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1658980,2010-05-19 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),3,1069.00,
705143,2010-05-19 00:00:00,,194442024,Pennsylvania,1-Philadelphia City (20 mi.),1,288.00,
348826,2010-05-20 00:00:00,2003-04-30 00:00:00,080333909,New Jersey,1-Philadelphia City (20 mi.),5,954.00,$50
1590249,2010-05-20 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),,664.00,
444971,2010-05-20 00:00:00,,190675623,Pennsylvania,2-Greater Philadelphia(70 mi.),,260.00,
740743,2010-05-20 00:00:00,,190822415,Pennsylvania,1-Philadelphia City (20 mi.),U,68.00,
447577,2010-05-20 00:00:00,,191432109,Pennsylvania,1-Philadelphia City (20 mi.),2,119.00,
1658773,2010-05-20 00:00:00,,194250472,Pennsylvania,2-Greater Philadelphia(70 mi.),4,522.00,
285085,2010-05-21 00:00:00,,080561136,New Jersey,1-Philadelphia City (20 mi.),3,632.30,
333957,2010-05-21 00:00:00,,190350440,Pennsylvania,1-Philadelphia City (20 mi.),1,200.00,
540615,2010-05-21 00:00:00,2020-04-27 00:00:00,190475518,Pennsylvania,2-Greater Philadelphia(70 mi.),3,3180.00,$90
2192332,2010-05-21 00:00:00,,190733035,Pennsylvania,1-Philadelphia City (20 mi.),,1991.00,
1570366,2010-05-21 00:00:00,,71104,Louisiana,7-USA Balance,,170.00,
959912,2010-05-22 00:00:00,,081081819,New Jersey,1-Philadelphia City (20 mi.),,80.00,
788053,2010-05-22 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,738.00,
1336845,2010-05-22 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,454.00,
1660002,2010-05-23 00:00:00,,19138,Pennsylvania,1-Philadelphia City (20 mi.),,30.00,
1403310,2010-05-23 00:00:00,,303292537,Georgia,7-USA Balance,,190.00,
1659957,2010-05-23 00:00:00,,335496164,Florida,7-USA Balance,,190.00,
1560823,2010-05-24 00:00:00,,182355905,Pennsylvania,2-Greater Philadelphia(70 mi.),1,733.50,
1974939,2010-05-24 00:00:00,,190961649,Pennsylvania,1-Philadelphia City (20 mi.),,322.00,
1660254,2010-05-24 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,15.00,
1660164,2010-05-24 00:00:00,,191461207,Pennsylvania,1-Philadelphia City (20 mi.),,80.00,
1660076,2010-05-24 00:00:00,2018-08-06 00:00:00,191485510,Pennsylvania,1-Philadelphia City (20 mi.),2,1089.75,$50
1153351,2010-05-25 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),4,585.00,
731108,2010-05-25 00:00:00,,191064137,Pennsylvania,1-Philadelphia City (20 mi.),5,548.00,
790023,2010-05-25 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,552.00,
1660310,2010-05-25 00:00:00,,19341,Pennsylvania,2-Greater Philadelphia(70 mi.),,102.00,
597261,2010-05-25 00:00:00,,194261877,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1029.00,
5062,2010-05-26 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),4,988.00,
905462,2010-05-26 00:00:00,1992-05-11 00:00:00,190100602,Pennsylvania,1-Philadelphia City (20 mi.),2,30.00,$3552
1660548,2010-05-26 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),,130.00,
1660794,2010-05-27 00:00:00,2011-06-23 00:00:00,19102,Pennsylvania,1-Philadelphia City (20 mi.),6,1212.00,$25
160191,2010-05-27 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,132.00,
572658,2010-05-27 00:00:00,,191361916,Pennsylvania,1-Philadelphia City (20 mi.),3,382.00,
773204,2010-05-27 00:00:00,,194016511,Pennsylvania,1-Philadelphia City (20 mi.),,715.60,
1308656,2010-05-28 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),,734.00,
171939,2010-05-28 00:00:00,,080942910,New Jersey,2-Greater Philadelphia(70 mi.),,12071.04,
805539,2010-05-28 00:00:00,2014-06-05 00:00:00,188101010,Pennsylvania,6-NEC (210 mi. from Philly),3,17148.25,$11942
1661063,2010-05-28 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),,80.00,
1174687,2010-05-28 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),4,210.00,
457810,2010-05-28 00:00:00,,191303073,Pennsylvania,1-Philadelphia City (20 mi.),,498.00,
1661011,2010-05-28 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,952.00,
357379,2010-05-29 00:00:00,,190812309,Pennsylvania,1-Philadelphia City (20 mi.),4,468.00,
744797,2010-05-30 00:00:00,,100690524,New York,3-New York City (20 mi.),,586.00,
1523957,2010-05-30 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),,1494.00,
1561391,2010-05-30 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,190.00,
1661431,2010-05-30 00:00:00,,19806,Delaware,2-Greater Philadelphia(70 mi.),,15.00,
1352074,2010-05-30 00:00:00,,945013425,California,7-USA Balance,,131.00,
1184133,2010-05-30 00:00:00,,947091870,California,7-USA Balance,3,488.00,
385222,2010-05-31 00:00:00,,088173040,New Jersey,2-Greater Philadelphia(70 mi.),,721.50,
1661684,2010-06-01 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),4,648.00,
1662045,2010-06-02 00:00:00,,11743,New York,5-NEC (140 mi. from Philly),,130.00,
1661898,2010-06-02 00:00:00,,191224337,Pennsylvania,1-Philadelphia City (20 mi.),,130.00,
1662084,2010-06-02 00:00:00,,939303759,California,7-USA Balance,,40.00,
1662390,2010-06-03 00:00:00,,18610,Pennsylvania,5-NEC (140 mi. from Philly),,130.00,
1662239,2010-06-03 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
1662182,2010-06-03 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,190.00,
392705,2010-06-04 00:00:00,,080432165,New Jersey,1-Philadelphia City (20 mi.),,120.00,
1662686,2010-06-04 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),,190.00,
269479,2010-06-04 00:00:00,,191283301,Pennsylvania,1-Philadelphia City (20 mi.),3,3795.00,
2140664,2010-06-04 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),5,654.00,
87,2010-06-04 00:00:00,1995-12-13 00:00:00,193121520,Pennsylvania,1-Philadelphia City (20 mi.),,850.00,$1500
1662796,2010-06-04 00:00:00,,194621926,Pennsylvania,1-Philadelphia City (20 mi.),,310.00,
88601,2010-06-05 00:00:00,,086481056,New Jersey,2-Greater Philadelphia(70 mi.),3,2840.00,
130769,2010-06-05 00:00:00,1992-10-14 00:00:00,112384006,New York,3-New York City (20 mi.),3,394.50,$100
1663137,2010-06-05 00:00:00,,17053,Pennsylvania,5-NEC (140 mi. from Philly),,212.00,
1663471,2010-06-07 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),,8457.45,
700491,2010-06-07 00:00:00,,100142160,New York,3-New York City (20 mi.),5,762.00,
1663486,2010-06-07 00:00:00,,181033467,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1663493,2010-06-07 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,190.00,
1660975,2010-06-07 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,1165.00,
1663466,2010-06-07 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1548865,2010-06-07 00:00:00,2010-12-21 00:00:00,19365,Pennsylvania,2-Greater Philadelphia(70 mi.),5,1050.00,$25
1663451,2010-06-07 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),,130.00,
1663641,2010-06-07 00:00:00,,194604856,Pennsylvania,2-Greater Philadelphia(70 mi.),3,1296.00,
408111,2010-06-07 00:00:00,,198101402,Delaware,2-Greater Philadelphia(70 mi.),2,430.00,
1663612,2010-06-07 00:00:00,,20854,Maryland,4-DC (20 mi.),,0.00,
26257,2010-06-07 00:00:00,,605275049,Illinois,7-USA Balance,,0.00,
130182,2010-06-08 00:00:00,,080091117,New Jersey,1-Philadelphia City (20 mi.),3,602.00,
1663782,2010-06-08 00:00:00,,10069,New York,3-New York City (20 mi.),,190.00,
1663779,2010-06-08 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1426224,2010-06-08 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,894.00,
1663866,2010-06-08 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),,80.00,
1663865,2010-06-08 00:00:00,,282774124,North Carolina,7-USA Balance,,190.00,
1664050,2010-06-09 00:00:00,,08012,New Jersey,1-Philadelphia City (20 mi.),,282.00,
1664172,2010-06-09 00:00:00,,08016,New Jersey,1-Philadelphia City (20 mi.),,212.00,
1663987,2010-06-09 00:00:00,,100187541,New York,3-New York City (20 mi.),,95.00,
1663785,2010-06-09 00:00:00,,190184101,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1663801,2010-06-09 00:00:00,,19044,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
758501,2010-06-09 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),,9513.60,
1414597,2010-06-09 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1331398,2010-06-09 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,126.00,
372413,2010-06-09 00:00:00,,190834913,Pennsylvania,1-Philadelphia City (20 mi.),3,101.00,
94551,2010-06-09 00:00:00,,191192509,Pennsylvania,1-Philadelphia City (20 mi.),4,476.00,
646694,2010-06-09 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1309986,2010-06-09 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,130.00,
1664393,2010-06-10 00:00:00,,00820,Virgin Islands,7-USA Balance,,190.00,
936133,2010-06-10 00:00:00,,190501829,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
